entity_id,entity_raw,entity_text,dominant_relation,pca_x,pca_y,tsne_x,tsne_y
13369,/m/0ccxx6,/m/0ccxx6,music genre parent genre,0.1910335,0.17112488,12.651244,15.645614
1133,/m/0drsm,/m/0drsm,location location adjoin s. location adjoining relationship adjoins,0.21376474,0.16097218,-5.153413,5.7504454
12461,/m/02hgz,/m/02hgz,location location contains,0.3452499,0.09992415,21.01277,-3.4109411
8727,/m/016vqk,/m/016vqk,award award nominee award nominations. award award nomination award,-0.57946306,0.22867393,-41.23697,22.465712
12547,/m/026y3cf,/m/026y3cf,tv tv program regular cast. tv regular tv appearance actor,0.25859934,-0.14623854,40.71853,3.6819713
2060,/m/02vy5j,/m/02vy5j,award award winner awards won. award award honor award winner,-0.6041029,0.19110239,-50.169796,13.693275
2103,/m/021bk,/m/021bk,award award nominee award nominations. award award nomination award nominee,-0.59858227,0.2095356,-45.669327,11.467598
10809,/m/0bt23,/m/0bt23,influence influence node influenced by,-0.33145005,0.32867497,-26.253048,19.33482
7787,/m/048tv9,/m/048tv9,film actor film. film performance film,0.4377898,-0.24652535,45.546864,-3.6985557
9007,/m/04mhbh,/m/04mhbh,film actor film. film performance film,-0.4330206,0.3290767,-28.07432,13.403805
2705,/m/0kpys,/m/0kpys,location location contains,0.09783034,-0.4133426,0.72794443,-30.567818
4342,/m/02v60l,/m/02v60l,base popstra celebrity dated. base popstra dated participant,-0.38245028,0.26886368,-29.201153,20.421848
8645,/m/08gwzt,/m/08gwzt,soccer football player current team. sports sports team roster team,0.09049635,0.13956589,-4.985653,-11.747865
9938,/m/02klny,/m/02klny,education educational degree people with this degree. education education institution,0.38418007,-0.020515561,18.435125,-21.282621
6932,/m/0d9v9q,/m/0d9v9q,soccer football player current team. sports sports team roster team,0.33383697,0.11421734,20.057163,-1.5316559
3470,/m/07v64s,/m/07v64s,music genre artists,0.30632865,0.15929437,12.253715,6.103044
8835,/m/03vhvp,/m/03vhvp,music genre artists,-0.4809105,-0.054641426,-39.866524,29.070086
12374,/m/03s0c,/m/03s0c,user tsegaran random taxonomy subject entry. user tsegaran random taxonomy entry taxonomy,0.21419726,0.22295308,7.7441444,4.162919
11959,/m/0797c7,/m/0797c7,business job title people with this title. business employment tenure company,0.28837973,0.1115883,16.59233,-10.03794
11302,/m/0ccvd,/m/0ccvd,location location contains,0.39916968,0.032485902,14.897997,-22.64868
3295,/m/0bq2g,/m/0bq2g,award award nominee award nominations. award award nomination award nominee,-0.7533855,0.070034444,-56.688896,13.527552
11680,/m/01bzs9,/m/01bzs9,education educational institution students graduates. education education major field of study,0.4131236,-0.044163883,21.673412,-23.597233
5107,/m/0b6p3qf,/m/0b6p3qf,sports sports position players. sports sports team roster team,0.40410239,-0.23071429,44.617638,-7.8925714
6537,/m/02w5q6,/m/02w5q6,base popstra celebrity dated. base popstra dated participant,-0.61387676,0.21570128,-43.88576,15.87302
11004,/m/0jt86,/m/0jt86,award award nominee award nominations. award award nomination award,-0.16110249,0.29816836,-20.179205,17.982841
14513,/m/08hbxv,/m/08hbxv,other,0.29807162,0.12250167,5.4115443,-3.910789
6118,/m/04s934,/m/04s934,education educational institution colors,0.14362408,0.26251286,-4.6771064,4.55712
7177,/m/0gsgr,/m/0gsgr,organization role leaders. organization leadership organization,0.34389675,0.14720726,15.767928,-6.7565885
8479,/m/03jl0_,/m/03jl0_,tv tv network programs. tv tv network duration program,0.08391787,0.23867697,0.57131684,20.058765
7397,/m/0gndh,/m/0gndh,film film genre,0.45833343,-0.32394925,49.328674,-7.4351077
1982,/m/0c11mj,/m/0c11mj,soccer football player current team. sports sports team roster team,0.16688581,0.1587578,1.0695486,-11.889239
4061,/m/01z7_f,/m/01z7_f,award award nominee award nominations. award award nomination award nominee,-0.73008317,0.16194016,-52.44613,16.886559
3681,/m/027s39y,/m/027s39y,award award category nominees. award award nomination nominated for,0.40665197,-0.47856438,57.992657,-10.127961
1049,/m/0c4z8,/m/0c4z8,award award nominee award nominations. award award nomination award,-0.73134375,-0.8629427,-26.134804,-29.2981
5539,/m/01l7cxq,/m/01l7cxq,music instrument instrumentalists,-0.62977576,-0.03850007,-43.9124,28.319223
344,/m/02vx4,/m/02vx4,sports sports team sport,-0.43988192,-1.1596391,-14.955423,-37.179268
9638,/m/0b6f8pf,/m/0b6f8pf,film actor film. film performance film,0.3249138,-0.5245487,60.527267,-8.098757
9075,/m/0m6x4,/m/0m6x4,base popstra celebrity dated. base popstra dated participant,0.028257802,0.28692997,-3.9542723,14.70542
3770,/m/01xndd,/m/01xndd,award award nominee award nominations. award award nomination award nominee,-0.60304457,0.27194095,-44.704845,17.74695
9641,/m/05th69,/m/05th69,organization organization child. organization organization relationship child,0.22808765,0.12920886,-5.940423,-16.28891
3608,/m/0jrqq,/m/0jrqq,award award nominee award nominations. award award nomination award,-0.5920255,0.18442243,-47.70756,14.30262
117,/m/0dgrmp,/m/0dgrmp,soccer football team current roster. soccer football roster position position,-0.5444925,-1.3520093,-13.628674,-38.264915
1163,/m/035qy,/m/035qy,film film release date s. film film regional release date film release region,-0.42519993,-1.3635535,-12.184929,-38.264866
11597,/m/03tck1,/m/03tck1,sports sports position players. sports sports team roster team,0.4200794,0.01934123,22.849352,-4.18695
10339,/m/015wd7,/m/015wd7,music genre artists,0.31040907,0.13954782,18.704166,6.5861483
964,/m/04b4yg,/m/04b4yg,soccer football team current roster. soccer football roster position position,0.23435102,0.108034074,4.1177745,-7.126661
3750,/m/06mnbn,/m/06mnbn,award award nominee award nominations. award award nomination award nominee,-0.5113064,0.27352083,-41.54305,11.944713
1104,/m/0blbxk,/m/0blbxk,award award nominee award nominations. award award nomination award nominee,-0.7219541,0.1079244,-54.97096,11.822183
514,/m/0kzy0,/m/0kzy0,music record label artist,-0.51549363,0.2737195,-35.35507,20.317104
14084,/m/04cvn_,/m/04cvn_,people person profession,0.35323048,0.11869413,21.614193,-1.2062186
5413,/m/07_k0c0,/m/07_k0c0,film film other crew. film film crew gig film crew role,0.41983443,-0.3013932,49.491802,-5.709072
1160,/m/01ngz1,/m/01ngz1,location location contains,0.29458815,-0.013793945,17.5304,-27.757023
8423,/m/0c0k1,/m/0c0k1,film actor film. film performance film,-0.29705557,0.30207306,-19.845907,23.394688
3899,/m/02mqc4,/m/02mqc4,award award nominee award nominations. award award nomination award nominee,-0.69685566,0.16790187,-48.58462,14.606077
4562,/m/0hgqq,/m/0hgqq,people person profession,-0.11241084,0.32331324,-15.514026,10.81827
10960,/m/01km6_,/m/01km6_,location location contains,0.15775253,0.061654508,2.4788551,-19.954279
7953,/m/06_sc3,/m/06_sc3,film film country,0.3317877,-0.4863996,58.396473,-6.757247
3510,/m/04k15,/m/04k15,influence influence node influenced by,-0.45675492,0.2884205,-36.530014,16.396502
8834,/m/0g0z58,/m/0g0z58,sports sports position players. sports sports team roster team,0.35737836,0.040512025,21.322914,10.893842
2167,/m/02x258x,/m/02x258x,award award category nominees. award award nomination nominated for,-0.65002674,-0.5184205,-27.250826,-26.726719
11851,/m/0r066,/m/0r066,location location contains,0.32647526,0.09989536,7.582305,-9.219322
9355,/m/02js9,/m/02js9,film film genre,-0.3226796,-0.19330072,-23.786566,6.584783
9440,/m/01fd26,/m/01fd26,location location time zones,-0.03559284,0.27548486,-12.200628,4.0659885
7744,/m/03nsm5x,/m/03nsm5x,film film release date s. film film regional release date film release region,0.4457487,-0.11825037,43.9717,-1.8896106
3981,/m/02vntj,/m/02vntj,award award nominee award nominations. award award nomination award nominee,-0.69582015,0.15777558,-48.46291,18.32561
12855,/m/0154fs,/m/0154fs,people person places lived. people place lived location,0.068132326,0.12778968,-5.785008,-18.096573
7749,/m/04f6df0,/m/04f6df0,award award category nominees. award award nomination nominated for,0.3639379,-0.4693256,61.46051,-6.5691366
13230,/m/0k6bt,/m/0k6bt,location location contains,0.298993,0.1588552,16.089117,-0.16567543
6669,/m/03ryks,/m/03ryks,music artist track contributions. music track contribution role,-0.44723722,0.17877328,-36.584522,24.312399
3119,/m/0m2rv,/m/0m2rv,people person place of birth,0.32699394,0.034232616,7.6670403,-21.441298
1545,/m/01fl3,/m/01fl3,music genre artists,-0.25784758,0.018258095,-37.23367,29.249874
1588,/m/0dth6b,/m/0dth6b,award award category winners. award award honor ceremony,0.23809396,-0.21892545,-11.391001,-22.999739
10796,/m/0405l,/m/0405l,people person profession,-0.34337676,0.30218923,-25.804913,15.787431
7062,/m/01d5vk,/m/01d5vk,people person spouse s. people marriage spouse,0.012125298,0.2073825,-3.752814,25.576439
5804,/m/01y6dz,/m/01y6dz,award award nominee award nominations. award award nomination nominated for,0.27243948,-0.2902778,49.43674,0.680459
6939,/m/0h1vg,/m/0h1vg,food food nutrients. food nutrition fact nutrient,-0.0101508945,-0.39814383,25.549482,-29.777555
6735,/m/0_9wr,/m/0_9wr,award award category nominees. award award nomination nominated for,0.3299129,-0.54741627,63.08664,-3.7437072
7651,/m/01qbjg,/m/01qbjg,people person profession,-0.3986886,0.29970413,-29.075977,13.69334
14153,/m/026fn29,/m/026fn29,award award nominee award nominations. award award nomination award,0.17442407,0.23465925,-4.9453,5.7768574
11945,/m/016m5c,/m/016m5c,music performance role regular performances. music group membership group,-0.49877208,0.18230748,-37.614048,25.766954
887,/m/086vfb,/m/086vfb,award award nominee award nominations. award award nomination award,-0.099954724,-0.020635962,-24.080187,-16.255568
11032,/m/0r6ff,/m/0r6ff,location location adjoin s. location adjoining relationship adjoins,0.14533813,0.25172383,-5.9208994,-3.8229241
10706,/m/02s6sh,/m/02s6sh,music artist track contributions. music track contribution role,-0.28209627,0.32742238,-24.340364,19.725668
10587,/m/03j90,/m/03j90,people person places lived. people place lived location,0.24354781,0.18766338,11.852626,10.949521
1612,/m/015882,/m/015882,music genre artists,-0.6369876,0.16484743,-47.45172,17.082129
993,/m/047yc,/m/047yc,film film release date s. film film regional release date film release region,-0.41851205,-1.1269388,-11.161288,-38.406902
6596,/m/0ycp3,/m/0ycp3,music genre artists,-0.16822605,0.2611134,-16.005291,21.25159
11931,/m/042g97,/m/042g97,award award nominated work award nominations. award award nomination nominated for,0.36528414,-0.08987564,42.088844,1.071712
5559,/m/01znj1,/m/01znj1,film film subject films,0.36783946,-0.26218605,55.610287,-0.16580124
13116,/m/05gqy,/m/05gqy,location capital of administrative division capital of. location administrative division capital relationship administrative division,0.37869447,-0.058956027,23.5381,-10.843748
14117,/m/04ymln,/m/04ymln,music genre parent genre,0.32974827,0.109347045,14.007342,2.700296
1790,/m/0pzpz,/m/0pzpz,location location contains,0.19168235,0.14365226,0.6114682,-4.9603806
4073,/m/021l5s,/m/021l5s,location location contains,0.24055143,0.20897812,14.855942,0.31222227
3139,/m/02607j,/m/02607j,education educational degree people with this degree. education education institution,0.3815869,0.09020394,15.034973,-18.837936
3116,/m/0jswp,/m/0jswp,award award category nominees. award award nomination nominated for,0.39957196,-0.51540214,58.264305,-11.029391
8786,/m/04z_x4v,/m/04z_x4v,film film film production design by,0.018485114,0.2795257,-15.860867,8.017518
7350,/m/026sdt1,/m/026sdt1,people person profession,-0.34448984,-0.95818436,-17.59305,-37.823868
2296,/m/0d68qy,/m/0d68qy,award award nominee award nominations. award award nomination nominated for,0.39382708,-0.55826205,60.708435,-11.745875
14525,/m/0hsph,/m/0hsph,other,0.073048666,0.2588718,0.29731464,20.162659
3006,/m/0_816,/m/0_816,award award category nominees. award award nomination nominated for,0.31974685,-0.61574227,65.42566,-6.2279515
4563,/m/01pb34,/m/01pb34,film actor film. film performance special performance type,-0.25653514,-1.2233422,-12.305944,-37.23809
7579,/m/03mp4f,/m/03mp4f,soccer football team current roster. sports sports team roster position,0.037845746,0.2934634,-5.0209947,17.986532
4092,/m/0g9lm2,/m/0g9lm2,award award category nominees. award award nomination nominated for,0.32759953,-0.7045088,64.96121,-10.027548
1235,/m/0mnzd,/m/0mnzd,location location contains,0.42109227,-0.08249858,25.20341,-18.028923
7260,/m/034ls,/m/034ls,people person profession,-0.29196376,0.27394772,-26.063078,10.66955
13238,/m/02b149,/m/02b149,soccer football team current roster. soccer football roster position position,0.47046006,-0.012894332,24.828295,-15.941377
14112,/m/065vxq,/m/065vxq,common topic webpage. common webpage category,0.16906558,0.19599879,6.276897,11.104052
14024,/m/01zsfx,/m/01zsfx,base aareas schema administrative area administrative parent,0.2545823,0.20994157,8.9381075,2.7075608
9016,/m/0hr3g,/m/0hr3g,music genre artists,-0.34639362,0.2577023,-34.661266,16.777847
1604,/m/0lfgr,/m/0lfgr,education educational institution students graduates. education education major field of study,0.38595444,0.057402372,14.975871,-19.774391
828,/m/07qnf,/m/07qnf,music performance role regular performances. music group membership group,-0.36697143,-0.28314066,-40.131535,30.901361
10684,/m/0mnk7,/m/0mnk7,location hud county place place,0.2786982,0.14009833,6.745538,-14.791916
8856,/m/0d6n1,/m/0d6n1,music genre artists,0.28101587,0.10317457,10.346257,-17.523846
13697,/m/03mck3c,/m/03mck3c,soccer football team current roster. sports sports team roster position,0.3560359,0.1280163,18.314348,-3.8870347
241,/m/08lr6s,/m/08lr6s,award award category nominees. award award nomination nominated for,0.27722389,0.11749697,29.115215,1.9790679
1528,/m/0fxgg9,/m/0fxgg9,music genre artists,0.15833284,0.22863638,1.6856581,15.628221
12346,/m/0f24cc,/m/0f24cc,sports sports team roster. american football football historical roster position position s,0.2291662,0.22681361,8.337152,4.125124
13905,/m/0g64p,/m/0g64p,music genre parent genre,0.1280704,0.19751334,-4.9254947,-9.21305
3872,/m/027pfb2,/m/027pfb2,tv tv program regular cast. tv regular tv appearance actor,0.45592415,-0.0932301,38.298218,-1.6657807
2724,/m/025n07,/m/025n07,film film other crew. film film crew gig film crew role,0.3280753,0.038050354,39.734074,0.99363905
6658,/m/023r2x,/m/023r2x,music performance role track performances. music track contribution role,-0.33357206,-1.0724195,-17.173811,-35.478203
7956,/m/07xyn1,/m/07xyn1,business job title people with this title. business employment tenure company,0.30299288,0.059484005,8.756737,-9.208993
7886,/m/01_njt,/m/01_njt,award award nominee award nominations. award award nomination award nominee,-0.67931825,0.18463284,-46.83492,15.519423
3502,/m/02gkzs,/m/02gkzs,government legislative session members. government government position held legislative sessions,0.10164283,-0.6485913,46.34754,-18.03489
