entity_raw,entity,degree
/m/0dky9n,Ralph E. Winters,17
/m/0147sh,Quo Vadis,35
/m/01yk13,John Lithgow,65
/m/0cqh46,Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Miniseries or Television Movie,101
/m/02lk1s,Robert Smigel,35
/m/047byns,Primetime Emmy Award for Outstanding Writing - Variety Series,28
/m/01w61th,Ricky Martin,51
/m/02681vq,Latin Grammy Award for Record of the Year,28
/m/0dwtp,Glockenspiel,187
/m/0kv2hv,Norbit,64
/m/04tc1g,The Adventures of Pluto Nash,52
/m/05lls,Opera,39
/m/0pcc0,Sergei Rachmaninoff,22
/m/069ld1,Desmond Harrington,28
/m/01j5x6,Jonny Lee Miller,36
/m/07tgn,University of Oxford,101
/m/0ymbl,"St Catherine's College, Oxford",22
/m/03m5k,Harp,147
/m/018mxj,easyJet,26
/m/03w5xm,Customer service,113
/m/0344gc,Monster's Ball,44
/m/02x1dht,Satellite Award for Best Original Screenplay,135
/m/0fkvn,Governor-GB,118
/m/07cfx,Tasmania,13
/m/05qd_,Paramount Pictures,475
/m/04969y,Some Kind of Monster,51
/m/01v3s2_,Fred Armisen,45
/m/0pz7h,Tina Fey,140
/m/01vksx,Pirates of the Caribbean: The Curse of the Black Pearl,113
/m/07fb8_,Super 35,197
/m/019rg5,Kenya,74
/m/0265v21,Patrick Mulcahey,81
/m/026dg51,Courtney Simon,103
/m/065b6q,Swedish American,30
/m/0htlr,Isabella Rossellini,37
/m/03cvwkr,Tough Guys Don't Dance,42
/m/019z7q,Norman Mailer,47
/m/01hxs4,Matthew Perry,58
/m/02cttt,"University at Buffalo, The State University of New York",34
/m/04sx9_,Peter Riegert,69
/m/04411,John Dewey,33
/m/0ddd9,Nobel Prize in Literature,45
/m/050rj,Musical saw,63
/m/04gknr,Rules of Engagement,37
/m/07q1v4,Mark Isham,35
/m/01sp81,Richard E. Grant,88
/m/0bn9sc,Brad Jones,23
/m/02279c,Rotherham United F.C.,17
/m/027rwmr,Michael Lantieri,50
/m/03h26tm,Ken Ralston,36
/m/02qflgv,Joanne Froggatt,57
/m/01lbp,Carmen Electra,54
/m/01jv_6,BC Lions,17
/m/06b1q,Quarterback,257
/m/01qb5d,X2,58
/m/0vmt,Arizona,101
/m/04n6k,Library of Congress Classification,493
/m/03d_w3h,Gillian Anderson,49
/m/0fq9zdn,British Independent Film Award for Best Actress,77
/m/04jjy,Lesbian,22
/m/0963mq,She Hate Me,39
/m/02wzl1d,65th Golden Globe Awards,47
/m/0b6tzs,No Country for Old Men,106
/m/01hhvg,"University of California, Riverside",29
/m/036hv,Geology,53
/m/05zbm4,Joseph Gordon-Levitt,63
/m/03_vx9,Evan Rachel Wood,29
/m/0cwy47,Cleopatra,92
/m/06f0dc,110th United States Congress,112
/m/0hjy,Alaska,40
/m/01kwlwp,Kirk Franklin,31
/m/0n1h,Artist-GB,201
/m/0r62v,Santa Barbara,41
/m/0jbk9,United States Department of Housing and Urban Development,971
/m/03f5spx,Timbaland,54
/m/04q7r,Lute,88
/m/03s0w,Iowa,93
/m/05sfs,Protestantism,69
/m/04f525m,Summit Entertainment,58
/m/0fh694,Michael Clayton,63
/m/03gm48,Andre Braugher,28
/m/0d0vj4,Dick Cheney,21
/m/012t_z,Businessperson-GB,98
/m/015grj,Alan Arkin,104
/m/03pmty,Tate Donovan,74
/m/01q7cb_,Fred Durst,53
/m/03knl,Halle Berry,78
/m/017gl1,The Lord of the Rings: The Fellowship of the Ring,184
/m/0yfp,Arthur Miller,36
/m/04kkz8,Patch Adams,32
/m/04l3_z,Steve Oedekerk,25
/m/06pk8,Spike Jonze,53
/m/03y_f8,Serbia national football team,31
/m/075q_,S.S. Lazio,19
/m/0134w7,Emma Watson,44
/m/0487c3,Jason Roberts,25
/m/01bdxz,Torquay United F.C.,15
/m/0m_mm,Giant,52
/m/0k6nt,Denmark-GB,514
/m/081lh,Woody Allen,158
/m/0dxtg,Screenwriter,1073
/m/01tspc6,Imelda Staunton,79
/m/0151w_,Ben Affleck,242
/m/0mw89,Westmoreland County,21
/m/0mw93,Washington County,11
/m/01cr28,Kazan,3
/m/03mqj_,FC Rubin Kazan,13
/m/0p9lw,Dogma,48
/m/099tbz,Broadcast Film Critics Association Award for Best Cast,164
/m/0dn16,Bubblegum pop,21
/m/07qnf,The Monkees,28
/m/067jsf,Sridevi,9
/m/01jrz5j,Cy Coleman,32
/m/0xhtw,Hard rock,204
/m/01gf5h,Chris Cornell,57
/m/0_b3d,In the Name of the Father,64
/m/03gj2,Hungary,493
/m/01vv7sc,Moby,58
/m/0f94t,Harlem,20
/m/06krf3,Mommie Dearest,31
/m/03c7tr1,Razzie Award for Worst Actress,174
/m/05zvq6g,European Film Award for Best Actress,61
/m/01m13b,Dancer in the Dark,43
/m/01d5z,Boston Red Sox,44
/m/07w0v,University of Texas at Austin,109
/m/0bwfwpj,Super 8,92
/m/06n90,Science Fiction,305
/m/0jtdp,Documentary,51
/m/04dsnp,Sicko,50
/m/0456xp,Sienna Miller,55
/m/04shbh,Daniel Craig,44
/m/01fkv0,Terence Stamp,35
/m/019_1h,Omar Sharif,34
/m/0f0p0,Ray Milland,22
/m/0crfwmx,Tinker Bell: Secret of the Wings,54
/m/0ctw_b,New Zealand,458
/m/05fhy,Nebraska,54
/m/04ych,Missouri,89
/m/056xx8,Dynamo Dresden,11
/m/02bn_p,106th United States Congress,94
/m/032ft5,94th United States Congress,56
/m/08433,William S. Burroughs,45
/m/012cph,Dashiell Hammett,16
/m/04hpck,Treat Williams,19
/m/02hrh1q,Actor-GB,2767
/m/02x73k6,National Society of Film Critics Award for Best Supporting Actor,242
/m/02t__l,Joel Grey,22
/m/08hmch,X-Men Origins: Wolverine,120
/m/080h2,Vancouver,93
/m/09_bl,Short track speed skating,39
/m/05q96q6,Robin Hood,45
/m/04wvhz,Brian Grazer,127
/m/0bz5v2,John Oliver,49
/m/03gjzk,Television producer-GB,693
/m/0kz2w,Brandeis University,43
/m/05pcjw,Private university,142
/m/08r4x3,Bobby,64
/m/02qm_f,The Incredibles,53
/m/012t1,Arthur Laurents,29
/m/048scx,Thirteen Days,44
/m/02hxc3j,Romanian Language,13
/m/041rx,Jewish people,402
/m/0jdhp,Tim Blake Nelson,61
/m/05_k56,Andrew Stanton,59
/m/0gqzz,Academy Award for  Best Animated Feature Film,64
/m/049yf,Kyushu,6
/m/05gqf,Nagasaki,2
/m/057d89,William J. Bell,37
/m/01sxq9,Bebe Neuwirth,23
/m/086vfb,Tony Award for Best Featured Actress in a Musical,19
/m/021_rm,Robert Iler,79
/m/02r3zy,Foo Fighters,63
/m/04v3q,Malta,79
/m/01rz1,Council of Europe,53
/m/02rdxsh,National Society of Film Critics Award for Best Film,111
/m/092vkg,Capote,82
/m/049dyj,Kevin Nealon,38
/m/0bshwmp,Just Go With It,40
/m/01wtlq,Contemporary classical music,9
/m/01x66d,Yanni,25
/m/0jqp3,Easy Rider,51
/m/0170vn,Peter Fonda,37
/m/02d44q,In America,87
/m/01_mdl,Superman,68
/m/01pr_j6,Himesh Reshammiya,20
/m/03t97y,The Mummy Returns,35
/m/0f3zf_,Dean Cundey,20
/m/0k2sk,Who Framed Roger Rabbit,64
/m/09q5w2,Gladiator,112
/m/089fss,Set decorator-GB,114
/m/0l8z1,Academy Award for Best Original Music Score,363
/m/01c22t,"Monsters, Inc.",88
/m/0l6m5,1992 Summer Olympics,146
/m/0jm_,American football,85
/m/02yw5r,72nd Academy Awards,44
/m/02gys2,Olympique de Marseille,23
/m/0dy68h,Angers SCO,10
/m/01b1mj,Gonzaga University,22
/m/03x3wf,Grammy Lifetime Achievement Award,45
/m/01vrncs,Bob Dylan,159
/m/0g2c8,Rock and Roll Hall of Fame,102
/m/02whj,Frank Zappa,61
/m/0lk90,Hilary Duff,56
/m/035gjq,Nicollette Sheridan,92
/m/01mc11,Poughkeepsie,13
/m/0gkkf,"Jesus College, Cambridge",14
/m/01nv4h,UK £,302
/m/03qx63,FC Spartak Moscow,17
/m/06fvc,Red,218
/m/01k2wn,Wesleyan University,55
/m/016tw3,Universal Studios,416
/m/07bdd_,Razzie Award for Worst Picture,252
/m/0wh3,Ann Arbor,22
/m/019f4v,Golden Globe Award for Best Director - Motion Picture,462
/m/0jjy0,Signs,78
/m/01g4zr,Walter Lantz,16
/m/0yc84,New Rochelle,17
/m/0cqh6z,Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Drama Series,78
/m/09qvms,12th Screen Actors Guild Awards,77
/m/047g8h,Placekicker,198
/m/01y3c,Carolina Panthers,59
/m/06b0d2,Mehcad Brooks,123
/m/03lt8g,Eva Longoria,123
/m/0_92w,Unforgiven,77
/m/039bp,Gene Hackman,97
/m/03rtz1,North,44
/m/0bynt,Track and field athletics,264
/m/09pmkv,Malaysia,177
/m/05nmg_,Raja Casablanca,9
/m/06wcbk7,Universal Motown Records,13
/m/016kjs,Lil Wayne,93
/m/0h1mt,Jane Fonda,69
/m/02x8m,Funk,108
/m/01wbgdv,Chaka Khan,66
/m/01nvmd_,Mandy Patinkin,43
/m/0jyx6,Manhattan,50
/m/0cc56,Manhattan,142
/m/0bdwft,Primetime Emmy Award for Outstanding Lead Actress - Miniseries or a Movie,155
/m/0c5dd,It Happened One Night,38
/m/030pr,Frank Capra,32
/m/04vr_f,The Departed,111
/m/07c0j,The Beatles,63
/m/02bqn1,102nd United States Congress,75
/m/059_c,Nevada,73
/m/01gjd0,First Indochina War,11
/m/0356lc,Confederation of African Football,21
/m/04b4yg,Sierra Leone national football team,16
/m/0j3b,Atlantic Ocean,42
/m/014zfs,Bill Cosby,77
/m/018gz8,Comedian,347
/m/07kc_,Theremin,93
/m/02qjv,Electronic musical instrument,125
/m/0h1m9,Bette Davis,38
/m/0h3xztt,The Best Exotic Marigold Hotel,78
/m/02g839,Berklee College of Music,44
/m/0lgsq,Melissa Etheridge,37
/m/0ym8f,"The Queen's College, Oxford",13
/m/02lp1,Electrical engineering,139
/m/0dhdp,Leicester,18
/m/083p7,William McKinley,20
/m/02y0js,Stroke,67
/m/083q7,Woodrow Wilson,37
/m/049n7,Kansas City Royals,55
/m/02x2khw,2003 Major League Baseball Draft,41
/m/099c8n,Broadcast Film Critics Association Award for Best Film,183
/m/0c0nhgv,Moneyball,111
/m/018y2s,Dave Matthews,47
/m/05148p4,Keyboard,761
/m/06gmr,Rio de Janeiro,12
/m/0473m9,California College of the Arts,19
/m/02lfns,Dominic Chianese,124
/m/09gdm7q,The Whistleblower,48
/m/09vw2b7,Special Effects Supervisor,814
/m/0207wx,Dore Schary,23
/m/0872p_c,Transformers: Dark of the Moon,127
/m/047yc,Kuwait,192
/m/02_5h,Figure skating,69
/m/0g48m4,Lebanese American,21
/m/019y64,Doug Flutie,15
/m/053rxgm,The Expendables,104
/m/05m883,Jim Taylor,39
/m/02n9nmz,"BAFTA Award for Best Screenplay, Adapted",214
/m/0b68vs,Corinne Bailey Rae,54
/m/04n7njg,Dan Povenmire,21
/m/09jwl,Musician-GB,710
/m/02v63m,Scream 3,46
/m/033g4d,Lethal Weapon 4,45
/m/05h4t7,Silver Pictures,19
/m/0y54,AFC Ajax,17
/m/02r34n,Peter Coyote,27
/m/0xkq4,Englewood,18
/m/02w9895,Siobhan Finneran,63
/m/02pkpfs,Allen Leech,63
/m/07sc6nw,Sucker Punch,34
/m/092c5f,10th Screen Actors Guild Awards,66
/m/02gvwz,Sean Bean,100
/m/0pqc5,Mayor,183
/m/05ksh,Ottawa,30
/m/02r5w9,Bruce Beresford,28
/m/02pqp12,BAFTA Award for Best Direction,290
/m/0pv3x,The English Patient,106
/m/016t_3,Master's Degree,312
/m/01wdl3,University of Alabama,31
/m/0gj8t_b,Rock of Ages,68
/m/07ylj,Venezuela,161
/m/02sjf5,Jerry Orbach,45
/m/04cf09,Chris Noth,41
/m/01vrt_c,P!nk,110
/m/02lnhv,Bai Ling,26
/m/0sz28,Sean Penn,106
/m/0gjk1d,Dead Man Walking,43
/m/018f8,Blazing Saddles,31
/m/0k4gf,Felix Mendelssohn-Bartholdy,26
/m/07xzm,Ukulele,178
/m/01ztgm,Dennis Rodman,36
/m/0fvxz,Trenton,17
/m/0fm2_,Kingston upon Hull,12
/m/02prw4h,Talk to Me,44
/m/03bx2lk,G-Force,99
/m/0277jc,University of Basel,19
/m/04jzj,Leonhard Euler,17
/m/03f1zdw,Colin Firth,145
/m/016gr2,Derek Jacobi,130
/m/020fcn,Master and Commander: The Far Side of the World,66
/m/01qbl,Cymbal,126
/m/0r1yc,Carmel-by-the-Sea,16
/m/01n7q,California,499
/m/05z_kps,Fish Tank,57
/m/059j2,Netherlands,683
/m/026390q,Thelma & Louise,61
/m/01vrz41,Elton John,116
/m/0c4z8,Grammy Award for Song of the Year,196
/m/04zd4m,Don Heck,10
/m/01sn04,Jamaica,6
/m/0m77m,Doris Lessing,20
/m/045bg,Jean-Paul Sartre,42
/m/02g8mp,"Grammy Award for Best Engineered Album, Non-Classical",35
/m/05pdbs,Al Schmitt,39
/m/01xvb,Cleveland Browns,54
/m/023wyl,Cornerback,197
/m/05cgv,Nigeria,60
/m/02lq5w,Silver medal,154
/m/0gr0m,Academy Award for Best Cinematography,396
/m/0h1nt,Sissy Spacek,105
/m/0gqwc,Academy Award for Best Actress,450
/m/02pxmgz,The Happening,40
/m/01k5t_3,Chris Thomas King,43
/m/0fvvz,Baton Rouge,28
/m/07_kq,Vilnius,6
/m/01tcf7,Jason Robards Jr.,52
/m/01yb09,Ricky Jay,40
/m/02c6d,Dressed to Kill,52
/m/0gjvqm,Viola Davis,69
/m/02z0dfh,National Society of Film Critics Award for Best Supporting Actress,193
/m/0hv1t,All That Jazz,46
/m/09728,Bread,54
/m/0h1wg,Leucine,20
/m/04hwbq,Toy Story 3,118
/m/07_3qd,Graham Gouldman,36
/m/02qrv7,The Living Daylights,47
/m/0g5pv3,For Your Eyes Only,41
/m/0dgst_d,My Week with Marilyn,89
/m/0345h,Germany,1008
/m/05c1t6z,61st Primetime Emmy Awards,115
/m/0277470,Don Scardino,50
/m/07brj,Tambourine,240
/m/0bm02,bass drum,44
/m/0137n0,Willie Nelson,69
/m/01v0sx2,U.S.A. for Africa,31
/m/04wgh,Morocco,74
/m/04ykg,Minnesota,86
/m/0pmq2,Winnipeg,20
/m/01bzw5,Loyola Marymount University,30
/m/0swbd,1998 Winter Olympics,85
/m/016hvl,Pier Paolo Pasolini,26
/m/028p0,Dante Alighieri,27
/m/0358x_,General Hospital,53
/m/04wtx1,Megan McTavish,79
/m/01wdqrx,Steve Jordan,49
/m/0cnztc4,The Devil's Double,52
/m/0ch6mp2,Sound Mixer,990
/m/01t6b4,Jerry Bruckheimer,62
/m/07vc_9,Danny Huston,46
/m/09dt7,Roger Zelazny,31
/m/02662b,Nebula Award for Best Novelette,36
/m/01v42g,Jason Flemyng,36
/m/0blbxk,Taraji P. Henson,78
/m/01kx_81,Mick Jagger,74
/m/03kwtb,David A. Stewart,47
/m/07g_0c,The Weather Man,50
/m/0bg539,Jemaine Clement,46
/m/03s5lz,Analyze This,40
/m/022_6,Cheshire,12
/m/03x746,Lille OSC,15
/m/032_wv,Election,40
/m/0n6f8,Reese Witherspoon,71
/m/01b9ck,Darryl F. Zanuck,49
/m/05k2s_,Tom Noonan,50
/m/0m7fm,Armstrong County,12
/m/0fj52s,Carrot,61
/m/08lb68,Palmitoleic acid,13
/m/02mjs7,Law degree,55
/m/02583l,Osgoode Hall Law School,15
/m/0gq9h,Academy Award for Best Picture,654
/m/04mzf8,Rebecca,38
/m/05fg2,Norman Foster,15
/m/02jx1,England,867
/m/069q4f,Stop! Or My Mom Will Shoot,52
/m/07cbcy,Razzie Award for Worst Actor,217
/m/0gs9p,Academy Award for Best Director,564
/m/05drq5,Robert Benton,37
/m/053tj7,Inside Deep Throat,62
/m/017fp,Biography,216
/m/07ww5,United States Virgin Islands,20
/m/0416y94,Julie & Julia,59
/m/0drsm,Cayuga County,12
/m/0xy28,Auburn,9
/m/01vs14j,"Larry Mullen, Jr.",31
/m/01qvgl,Aimee Mann,32
/m/0gqz2,Academy Award for Best Original Song,239
/m/04t7ts,Philip Baker Hall,49
/m/0n5fl,Hunterdon County,14
/m/01lhy,Classics,31
/m/0kn4c,William Pitt the Younger,17
/m/03m4mj,Husbands and Wives,40
/m/01vfqh,Barton Fink,64
/m/03qlv7,Tenor saxophone,145
/m/01l4zqz,Joshua Redman,55
/m/026q3s3,Case Closed: Captured in Her Eyes,25
/m/0pz91,Adam Sandler,153
/m/05pcn59,MTV Movie Award for Best Kiss,238
/m/0ftf0f,Florida Gators football,46
/m/09qr6,Robbie Williams,68
/m/017cjb,Stoke-on-Trent,10
/m/03cs_z7,Craig Thomas,14
/m/07s6tbm,Pamela Fryman,16
/m/05lb87,Mark Moses,111
/m/030znt,Alfre Woodard,126
/m/049bmk,A.S. Livorno Calcio,14
/m/0pgjm,Michael McKean,58
/m/0jmfv,Memphis Grizzlies,22
/m/01pv51,Power forward,61
/m/01ngz1,University of South Dakota,18
/m/06mz5,South Dakota,50
/m/0w0d,Archery,93
/m/035qy,Greece,466
/m/0h7x,Austria,385
/m/01lfvj,Cremona,4
/m/02knnd,Alan Ladd,25
/m/0284jb,North Hollywood,12
/m/09lbv,Drummer-GB,43
/m/08pgl8,U.S. Sassuolo Calcio,9
/m/01c9f2,Grammy Award for Best Country Album,50
/m/019bk0,45th Annual Grammy Awards,144
/m/058x5,Mormonism,23
/m/047msdk,(500) Days of Summer,78
/m/0bwh6,Clint Eastwood,124
/m/07ng9k,Gate Keepers 21,26
/m/0136g9,Richard Curtis,59
/m/014mlp,Bachelor of Arts,622
/m/07tl0,"Christ's College, Cambridge",23
/m/0gmcwlb,The Artist,140
/m/0prjs,Kenneth Branagh,63
/m/01kff7,Wild Wild West,64
/m/015rmq,Georg Solti,24
/m/095w_,Budapest,27
/m/0262zm,Hugo Award for Best Short Story,42
/m/01963w,C. J. Cherryh,24
/m/05cv94,Ron W. Miller,12
/m/01wcp_g,John Legend,73
/m/0gcdzz,Maulik Pancholy,45
/m/0dl5d,Progressive rock,125
/m/04dqdk,Jean-Jacques Goldman,48
/m/01yh3y,Corey Burton,16
/m/0np9r,Voice Actor,408
/m/048lv,Kevin Spacey,134
/m/044g_k,Superman Returns,63
/m/0dtfn,Star Wars Episode IV: A New Hope,154
/m/0343h,George Lucas,115
/m/05mt_q,Drake,55
/m/01c427,Grammy Award for Best New Artist,130
/m/0bjrnt,Master of Arts,72
/m/05f7s1,Allahabad University,23
/m/017gm7,The Lord of the Rings: The Two Towers,168
/m/0f721s,20th Century Fox Television,31
/m/019nnl,Family Guy,46
/m/0fr59,Cecil County,9
/m/01k8rb,Lara Flynn Boyle,38
/m/01j4ls,Chris Isaak,37
/m/011zf2,Yo-Yo Ma,72
/m/03xgm3,Chris Botti,57
/m/013cr,Albert Brooks,37
/m/0sxfd,Terms of Endearment,63
/m/02l7c8,Romance Film,547
/m/04mz10g,Sam Trammell,55
/m/04y79_n,Nelsan Ellis,57
/m/0r7fy,Modesto,17
/m/0ftps,Rick Wakeman,34
/m/031zkw,Lou Diamond Phillips,23
/m/0zc6f,Dumfries,2
/m/01yhvv,Elisha Cuthbert,69
/m/01r32,Calgary,17
/m/067mj,Phish,25
/m/01p9hgt,Albert Lee,56
/m/024rbz,Focus Features,80
/m/09p0ct,The Constant Gardener,67
/m/0162c8,Brett Ratner,37
/m/043q6n_,Neal H. Moritz,32
/m/03fghg,Toshiyuki Morikawa,11
/m/02vw1w2,Bleach: The DiamondDust Rebellion,28
/m/02rqwhl,The Savages,35
/m/07qg8v,8 Women,67
/m/0p_2r,Lorne Michaels,86
/m/01qhm_,German American,55
/m/01rh0w,Liv Tyler,120
/m/04m1bm,Cinema Paradiso,30
/m/07z1m,Virginia,171
/m/0mnzd,Fairfax,19
/m/01j_06,Seton Hall University,29
/m/02g3ft,Saturn Award for Best Director,68
/m/01f7gh,Alien Resurrection,38
/m/022_lg,William Friedkin,26
/m/0395lw,Bell,181
/m/0239kh,Cowbell,87
/m/0ddd0gc,Downton Abbey,84
/m/0clvcx,Phyllis Logan,68
/m/0xzly,Maracas,76
/m/01vdm0,Electronic keyboard,337
/m/0512p,Minnesota Twins,47
/m/017zq0,Illinois State University,31
/m/099cng,Broadcast Film Critics Association Award for Best Actress,130
/m/0hr6lkl,17th Critics' Choice Awards,39
/m/054krc,Golden Globe Award for Best Original Score,316
/m/0bscw,Gattaca,40
/m/0292l3,Anupam Kher,39
/m/033tf_,Irish American,181
/m/01wjrn,John C. McGinley,20
/m/02pjc1h,In Bruges,42
/m/059x66,67th Academy Awards,49
/m/0pb33,Speed,57
/m/04zyhx,The Rules of Attraction,60
/m/0jqn5,E.T. the Extra-Terrestrial,119
/m/06qd3,South Korea,353
/m/0qm98,Ordinary People,50
/m/0cz8mkh,Final Destination 5,67
/m/05ywg,Prague,34
/m/04w_7,May,73
/m/02g87m,Jason Biggs,39
/m/03n08b,Seann William Scott,49
/m/06w2sn5,Justin Bieber,46
/m/0gtvrv3,Cosmopolis,58
/m/0fq8f,Luxembourg,8
/m/02vklm3,Pittsburgh Panthers football,33
/m/03bx0bm,Lead vocalist-GB,451
/m/01vsxdm,Marilyn Manson,36
/m/0cd25,Surgery,9
/m/05sq84,Richard Griffiths,25
/m/03twd6,The Bourne Identity,83
/m/07t21,Ukraine,196
/m/0319l,Horn,121
/m/0g2dz,Melodica,174
/m/03fts,Galaxy Quest,35
/m/05qx1,Panama,151
/m/06jk5_,Norwich University,21
/m/07y9w5,Monster House,35
/m/054lpb6,Relativity Media,99
/m/01ckbq,Grammy Award for Best Female Rock Vocal Performance,41
/m/01c6qp,41st Annual Grammy Awards,142
/m/02r79_h,The Imaginarium of Dr. Parnassus,46
/m/02g9p4,Appalachian dulcimer,71
/m/0284gcb,Ron Weiner,59
/m/0d_q40,Evian Thonon Gaillard F.C.,11
/m/02lgj6,Dan Grimaldi,61
/m/045c66,Aidan Quinn,51
/m/05sxzwc,Jonah Hex,39
/m/01719t,Ali,54
/m/0244r8,Lisa Gerrard,32
/m/0fpkhkz,Melancholia,83
/m/0krdk,Chief Financial Officer-GB,85
/m/0cv9b,Texas Instruments,40
/m/05j82v,Shadowlands,34
/m/0_7z2,Easton,10
/m/013y1f,Organ,410
/m/011yqc,L.A. Confidential,129
/m/015qh,Bulgaria,299
/m/04jkpgv,Antichrist,76
/m/01znc_,Turkey,410
/m/03y1mlp,Lindy Hemming,33
/m/029sk,Dyslexia,26
/m/01pw2f1,Alyssa Milano,44
/m/02r4qs,Glen Ballard,49
/m/0wp9b,Natchez,9
/m/01t8sr,Tennessee State University,22
/m/01_9fk,Land-grant university,54
/m/09z2b7,The Wings of the Dove,45
/m/060__y,Film adaptation,228
/m/01hmnh,Fantasy,465
/m/0340hj,Spider-Man 3,64
/m/044ntk,Richard Benjamin,14
/m/017d77,Hampshire College,26
/m/044mm6,Malcolm David Kelley,62
/m/07f3xb,Adewale Akinnuoye-Agbaje,78
/m/0ft5vs,Michigan State Spartans football,41
/m/02g_6j,Linebacker,243
/m/04w7rn,The Golden Compass,101
/m/013zdg,Juris Doctor,97
/m/07lx1s,Suffolk University Law School,19
/m/01wp8w7,Van Morrison,70
/m/02lkcc,Michael Clarke Duncan,49
/m/030qb3t,Los Angeles,884
/m/07z542,Paquito D'Rivera,62
/m/03qnvdl,The Bourne Legacy,77
/m/0bkj86,Master of Arts,247
/m/04_tv,Management,64
/m/01_4z,Chiang Kai-shek,16
/m/01c6nk,Warlord,1
/m/049g_xj,Ellen Page,39
/m/02rv_dz,Juno,69
/m/05183k,John Logan,51
/m/05prs8,Walter F. Parkes,59
/m/01p45_v,Michael Nesmith,30
/m/02r1c18,A Serious Man,94
/m/06c1y,Romania,259
/m/03jldb,Alex Borstein,58
/m/02wcx8c,Peter Jacobson,45
/m/07y2s,United Airlines,10
/m/0crx5w,Steven Levitan,68
/m/0124k9,The Larry Sanders Show,58
/m/01jv1z,Chrysalis Records,14
/m/01r9fv,Pat Benatar,27
/m/04nw9,Lucille Ball,37
/m/0d6b7,Metropolis,42
/m/0168ls,Spartacus,71
/m/0j582,Kirk Douglas,31
/m/09y20,Alan Rickman,82
/m/05tk7y,Rodrigo Santoro,48
/m/020lpx,Moscow Oblast,3
/m/0gj9qxr,Attack the Block,49
/m/0g5b0q5,68th Golden Globe Awards,43
/m/06cgy,Robert De Niro,173
/m/061fhg,Comedy rock,11
/m/03qmj9,Loudon Wainwright III,31
/m/07bs0,Tennis,81
/m/01mjq,Czech Republic,340
/m/027f7dj,Octavia Spencer,50
/m/05hqv,National Party of Australia,1
/m/030_1m,TriStar Pictures,102
/m/026n4h6,I Know Who Killed Me,38
/m/0fpjd_g,Chick Corea,66
/m/01g257,Marisa Tomei,68
/m/01c4_6,Grammy Award for Best Alternative Music Album,66
/m/0ggl02,Michael Brauer,33
/m/0f2df,David Niven,32
/m/01pl9g,Rita Hayworth,21
/m/0_ytw,College Station,9
/m/071x0k,Filipino,25
/m/06by7,Rock music,513
/m/03g5jw,Kings of Leon,62
/m/0l15bq,handclaps,175
/m/03ttfc,Spanish people,7
/m/05tfm,Pittsburgh Steelers,68
/m/0169t,Burundi,33
/m/0jm2v,Miami Heat,28
/m/0ctt4z,Forward-center,38
/m/03cvfg,Michael Phelps,10
/m/01445t,Athlete,35
/m/01713c,Javier Bardem,70
/m/01kvqc,Branford Marsalis,36
/m/02gx2k,Grammy Award for Best Recording Package,24
/m/021yc7p,Michael Minkler,55
/m/0qm8b,Black Hawk Down,48
/m/02rdyk7,National Society of Film Critics Award for Best Director,195
/m/0p_th,Kramer vs. Kramer,54
/m/0tyql,New Bedford,9
/m/02c4s,"Arthur Wellesley, 1st Duke of Wellington",15
/m/01xd9,County Dublin,21
/m/05v10,Paraguay,75
/m/02p21g,Kathy Griffin,37
/m/01nczg,Joan Rivers,22
/m/05pbl56,Salt,47
/m/0dlglj,"Clifton Collins, Jr.",109
/m/0dr_4,Titanic,135
/m/03yl2t,Cameroon national football team,26
/m/025txtg,RCD Espanyol,20
/m/0203v,Colin Powell,25
/m/073hmq,60th Academy Awards,40
/m/0gxtknx,Seven Psychopaths,67
/m/06bnz,Russia,471
/m/0gztl,Southwest Airlines,14
/m/0vg8,Airline,9
/m/01xcqc,Burgess Meredith,29
/m/01mqz0,Lauren Bacall,42
/m/09x3r,1936 Summer Olympics,121
/m/02kth6,Long Island University,19
/m/025ndl,Kingdom of Scotland,26
/m/0g78xc,Electorate of Saxony,17
/m/01sbf2,Bobby McFerrin,39
/m/01c72t,Composer,336
/m/033q4k,Sonoma State University,23
/m/07s93v,Steven Zaillian,53
/m/01f1jy,1972 Winter Olympics,39
/m/02847m9,Shine a Light,43
/m/0157m,Bill Clinton,57
/m/04l8xw,Academy of Television Arts & Sciences,3
/m/09rp4r_,Mark Berger,41
/m/02lxj_,Gloria Stuart,39
/m/051kv,Methodism,76
/m/01f8gz,Chungking Express,63
/m/03q4nz,World cinema,97
/m/03fn8k,FC Pyunik,9
/m/0436yk,Dragon Ball Z: Dead Zone,22
/m/013jz2,Youngstown,15
/m/027cxsm,Ben Silverman,69
/m/08jgk1,The Office,116
/m/0cqt41,New York Yankees,49
/m/02rl201,2004 Major League Baseball Draft,36
/m/01l2fn,Keira Knightley,92
/m/024y8p,University of North Carolina at Charlotte,18
/m/0pmpl,Regina,9
/m/02fqwt,Central Time Zone,230
/m/07l24,Tampa Bay Buccaneers,59
/m/0cd2vh9,X-Men: First Class,46
/m/07s8r0,Kathy Baker,91
/m/0bq8tmw,21 Jump Street,82
/m/09pjnd,Richard Edlund,37
/m/09txzv,Where the Wild Things Are,52
/m/017r2,Bertolt Brecht,28
/m/0156q,Berlin,87
